Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location
19886207,02/22/2011 07:48:13 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11355,41-08 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,41 AVENUE,41 ROAD,,,ADDRESS,FLUSHING,,N/A,Assigned,03/24/2011 07:48:13 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/22/2011 05:30:03 PM,07 QUEENS,QUEENS,1030352,214769,40.75604760637582,-73.8335953523179,"(40.75604760637582, -73.8335953523179)"
19886206,02/22/2011 11:38:14 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11361,215-34 NORTHERN BOULEVARD,NORTHERN BOULEVARD,215 PLACE,216 STREET,,,ADDRESS,BAYSIDE,,N/A,Assigned,03/24/2011 11:38:14 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/22/2011 05:30:09 PM,11 QUEENS,QUEENS,1048965,216497,40.76067386726933,-73.76639557867169,"(40.76067386726933, -73.76639557867169)"
19895338,02/23/2011 01:14:16 PM,02/23/2011 03:30:21 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10016,220 EAST 27 STREET,EAST 27 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/25/2011 01:14:16 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,02/23/2011 03:30:21 PM,06 MANHATTAN,MANHATTAN,989607,209267,40.74106456887091,-73.98066832887227,"(40.74106456887091, -73.98066832887227)"
19895337,02/23/2011 08:00:20 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10065,209 EAST 66 STREET,EAST 66 STREET,3 AVENUE,BEND,,,ADDRESS,NEW YORK,,N/A,Assigned,03/25/2011 08:00:20 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/23/2011 04:27:00 PM,08 MANHATTAN,MANHATTAN,994582,218200,40.76557897292161,-73.96270144709653,"(40.76557897292161, -73.96270144709653)"
19903944,02/24/2011 09:43:30 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11358,46-74 UTOPIA PARKWAY,UTOPIA PARKWAY,COURTNEY AVENUE,47 AVENUE,,,ADDRESS,FLUSHING,,N/A,Assigned,03/26/2011 09:43:30 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/24/2011 04:32:00 PM,11 QUEENS,QUEENS,1041842,212966,40.7510314674696,-73.79213791019134,"(40.7510314674696, -73.79213791019134)"
19918440,02/26/2011 04:31:46 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10065,213 EAST 66 STREET,EAST 66 STREET,3 AVENUE,BEND,,,ADDRESS,NEW YORK,,N/A,Assigned,03/28/2011 04:31:46 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/28/2011 04:00:43 PM,08 MANHATTAN,MANHATTAN,994607,218186,40.76554051729193,-73.96261121859968,"(40.76554051729193, -73.96261121859968)"
19922606,02/27/2011 04:43:22 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10014,44 DOWNING STREET,DOWNING STREET,BEDFORD STREET,VARICK STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,03/29/2011 04:43:22 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/28/2011 04:00:45 PM,02 MANHATTAN,MANHATTAN,983079,204930,40.729162118127746,-74.00422500343215,"(40.729162118127746, -74.00422500343215)"
19935362,03/01/2011 02:18:29 PM,04/08/2011 10:27:59 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10065,1160 3 AVENUE,3 AVENUE,EAST 67 STREET,EAST 68 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/31/2011 02:18:29 PM,The Office of Veterinary Public Health Services has investigated the complaint and no violations were cited.,04/08/2011 10:27:59 AM,08 MANHATTAN,MANHATTAN,994599,218707,40.766970536678855,-73.96263929642892,"(40.766970536678855, -73.96263929642892)"
19935360,03/01/2011 11:44:04 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11236,1570 RALPH AVENUE,RALPH AVENUE,EAST 79 STREET,EAST 78 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/31/2011 11:44:04 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/01/2011 04:57:55 PM,18 BROOKLYN,BROOKLYN,1006640,172029,40.63882816676007,-73.91932555166277,"(40.63882816676007, -73.91932555166277)"
19935361,03/01/2011 02:28:00 PM,03/18/2011 03:37:04 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10065,1062 3 AVENUE,3 AVENUE,EAST 62 STREET,EAST 63 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/31/2011 02:28:00 PM,The Office of Veterinary Public Health Services has investigated the complaint and no violations were cited.,03/18/2011 03:37:04 PM,08 MANHATTAN,MANHATTAN,993979,217590,40.76390536472981,-73.96487916167712,"(40.76390536472981, -73.96487916167712)"
19927256,02/28/2011 03:38:05 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10304,12 WAVERLY PLACE,WAVERLY PLACE,VAN DUZER STREET,TARGEE STREET,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,03/30/2011 03:38:05 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",02/28/2011 03:59:48 PM,01 STATEN ISLAND,STATEN ISLAND,960462,164583,40.61838683090059,-74.08568540044216,"(40.61838683090059, -74.08568540044216)"
19942972,03/02/2011 01:42:52 PM,03/18/2011 07:24:15 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Mixed Use Building,10016,220 EAST 27 STREET,EAST 27 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,04/01/2011 01:42:52 PM,The Office of Veterinary Public Health Services has investigated the complaint and no violations were cited.,03/18/2011 07:24:15 PM,06 MANHATTAN,MANHATTAN,989607,209267,40.74106456887091,-73.98066832887227,"(40.74106456887091, -73.98066832887227)"
19943708,03/02/2011 09:29:28 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11103,30-18 44 STREET,44 STREET,30 ROAD,31 AVENUE,,,ADDRESS,ASTORIA,,N/A,Assigned,04/01/2011 09:29:28 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/02/2011 05:47:17 PM,01 QUEENS,QUEENS,1008538,216818,40.76175841503592,-73.9123252600707,"(40.76175841503592, -73.9123252600707)"
19943707,03/02/2011 11:13:21 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11417,103-45 96 STREET,96 STREET,103 AVENUE,LIBERTY AVENUE,,,ADDRESS,OZONE PARK,,N/A,Assigned,04/01/2011 11:13:21 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/02/2011 05:48:15 PM,10 QUEENS,QUEENS,1027617,187653,40.6816346679945,-73.8436419853411,"(40.6816346679945, -73.8436419853411)"
19935359,03/01/2011 03:51:04 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,154 PROSPECT PARK WEST,PROSPECT PARK WEST,10 STREET,11 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,03/31/2011 03:51:04 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/01/2011 04:57:37 PM,06 BROOKLYN,BROOKLYN,990488,181124,40.66381806519617,-73.97751515506339,"(40.66381806519617, -73.97751515506339)"
19952260,03/03/2011 02:50:34 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11231,426 CLINTON STREET,CLINTON STREET,PRESIDENT STREET,CARROLL STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,04/02/2011 02:50:34 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/03/2011 05:07:47 PM,06 BROOKLYN,BROOKLYN,984711,187752,40.682012622991756,-73.99833787407432,"(40.682012622991756, -73.99833787407432)"
19968733,03/05/2011 05:52:33 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11356,7-11 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,7 AVENUE,8 AVENUE,,,ADDRESS,COLLEGE POINT,,N/A,Assigned,04/04/2011 05:52:33 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/07/2011 04:04:17 PM,07 QUEENS,QUEENS,1027033,227380,40.79067812864746,-73.84549493214136,"(40.79067812864746, -73.84549493214136)"
19977057,03/07/2011 11:17:15 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11215,360 14 STREET,14 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,04/06/2011 11:17:15 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/07/2011 04:04:21 PM,06 BROOKLYN,BROOKLYN,988422,181298,40.664296871180724,-73.98496193557861,"(40.664296871180724, -73.98496193557861)"
19994010,03/09/2011 10:58:08 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10468,2500 JEROME AVENUE,JEROME AVENUE,EAST 190 STREET,WEST 192 STREET,,,ADDRESS,BRONX,,N/A,Assigned,04/08/2011 10:58:08 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/10/2011 04:34:55 PM,07 BRONX,BRONX,1011895,254091,40.864052470827,-73.90005366682529,"(40.864052470827, -73.90005366682529)"
19994009,03/09/2011 08:06:40 AM,03/09/2011 09:59:57 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11694,120-20 OCEAN PROMENADE,OCEAN PROMENADE,BEND,BEND,,,ADDRESS,ROCKAWAY PARK,,N/A,Closed,04/08/2011 08:06:40 AM,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,03/09/2011 09:59:57 AM,14 QUEENS,QUEENS,1028679,149298,40.5763532007056,-73.84006547863221,"(40.5763532007056, -73.84006547863221)"
20011133,03/11/2011 05:56:47 PM,03/14/2011 10:27:31 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11103,30-18 44 STREET,44 STREET,30 ROAD,31 AVENUE,,,ADDRESS,ASTORIA,,N/A,Closed,04/10/2011 05:56:47 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,03/14/2011 10:27:31 AM,01 QUEENS,QUEENS,1008538,216818,40.76175841503592,-73.9123252600707,"(40.76175841503592, -73.9123252600707)"
20002608,03/10/2011 08:44:06 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10301,700 VICTORY BOULEVARD,VICTORY BOULEVARD,EDDY STREET,THERESA PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,04/09/2011 08:44:06 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/10/2011 04:34:13 PM,01 STATEN ISLAND,STATEN ISLAND,958576,167186,40.62552625416913,-74.09248874848714,"(40.62552625416913, -74.09248874848714)"
20018139,03/12/2011 08:55:24 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10025,765 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 97 STREET,WEST 98 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,04/11/2011 08:55:24 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/14/2011 04:30:33 PM,07 MANHATTAN,MANHATTAN,992639,228900,40.794949696661845,-73.96970232254186,"(40.794949696661845, -73.96970232254186)"
20026680,03/14/2011 02:32:58 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,2455 BROADWAY,BROADWAY,WEST 90 STREET,WEST 91 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,04/13/2011 02:32:58 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/14/2011 04:30:32 PM,07 MANHATTAN,MANHATTAN,991379,227563,40.79128109924176,-73.97425435220973,"(40.79128109924176, -73.97425435220973)"
20026846,03/14/2011 02:28:31 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Apartment Building,10024,250 WEST 91 STREET,WEST 91 STREET,BROADWAY,WEST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,04/13/2011 02:28:31 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/14/2011 04:30:35 PM,07 MANHATTAN,MANHATTAN,991266,227713,40.79169289925293,-73.97466228333441,"(40.79169289925293, -73.97466228333441)"
20018138,03/12/2011 03:34:15 PM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11209,130 BAYRIDGE PARKWAY,BAYRIDGE PARKWAY,COLONIAL ROAD,RIDGE BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Assigned,04/11/2011 03:34:15 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/14/2011 04:30:35 PM,10 BROOKLYN,BROOKLYN,975317,169714,40.63249777947612,-74.03218384997078,"(40.63249777947612, -74.03218384997078)"
20035403,03/15/2011 09:35:09 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11414,102-03 163 DRIVE,163 DRIVE,BODY OF WATER,104 STREET,,,ADDRESS,HOWARD BEACH,,N/A,Assigned,04/14/2011 09:35:09 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please log another complaint.",03/15/2011 05:29:33 PM,10 QUEENS,QUEENS,1031892,177113,40.652682792680075,-73.82830316419556,"(40.652682792680075, -73.82830316419556)"
